Nombre_empresa,Apellido,conteo
"COMDER, CONTRAPARTE CENTRAL S.A.",LEHUEDE,1
"COMDER, CONTRAPARTE CENTRAL S.A.",MONTT,1
"COMDER, CONTRAPARTE CENTRAL S.A.",MORALES,1
"COMDER, CONTRAPARTE CENTRAL S.A.",MUNOZ,1
"COMDER, CONTRAPARTE CENTRAL S.A.",PENAFIEL,1
"COMDER, CONTRAPARTE CENTRAL S.A.",PEREZ,1
"COMDER, CONTRAPARTE CENTRAL S.A.",URETA,1
"COMDER, CONTRAPARTE CENTRAL S.A.",VERGARA,1
COMERCIAL DE VALORES FACTORING SPA,ARAYA,1
COMERCIAL DE VALORES FACTORING SPA,LARRAIN,1
COMERCIAL DE VALORES FACTORING SPA,ORREGO,1
COMERCIAL DE VALORES FACTORING SPA,PALACIOS,1
COMERCIAL DE VALORES FACTORING SPA,ROZAS,1
COMERCIAL DE VALORES FACTORING SPA,VARELA,1
COMERCIAL DE VALORES FACTORING SPA,VARGAS,1
COMERCIAL DE VALORES FACTORING SPA,VIAL,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,BARROS,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,DE LA CERDA,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,DIAZ,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,ETCHEGARAY,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,FERNANDEZ,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,GUZMAN,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,HERRERA,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,HURTADO,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,JARA,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,MOLINA,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,MUNITA,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,PENAFIEL,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,RODRIGUEZ,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,ROURKE,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,SAENZ,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,VALDES,1
COMPASS GROUP CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,VALDIVIESO,1
COMPAÑIA AGROPECUARIA COPEVAL S.A.,ARMAS,1
COMPAÑIA AGROPECUARIA COPEVAL S.A.,BOUCHON,1
COMPAÑIA AGROPECUARIA COPEVAL S.A.,DOMINGUEZ,1
COMPAÑIA AGROPECUARIA COPEVAL S.A.,ERRAZURIZ,1
COMPAÑIA AGROPECUARIA COPEVAL S.A.,FERNANDEZ,1
COMPAÑIA AGROPECUARIA COPEVAL S.A.,FUENZALIDA,1
COMPAÑIA AGROPECUARIA COPEVAL S.A.,GONZALEZ,1
COMPAÑIA AGROPECUARIA COPEVAL S.A.,MARTINEZ,1
COMPAÑIA AGROPECUARIA COPEVAL S.A.,SOTOMAYOR,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,BARROS,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,CORBO,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,CRAIG,3
COMPAÑIA CERVECERIAS UNIDAS S.A.,EYZAGUIRRE,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,GRANIFO,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,LAVIN,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,LIOI,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,LUKSIC,3
COMPAÑIA CERVECERIAS UNIDAS S.A.,MACKENNA,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,MOLINA,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,NOGUERA,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,OLIVOS,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,PEREZ,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,RAMOS,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,SANTOS,1
COMPAÑIA CERVECERIAS UNIDAS S.A.,VAN HOVELL TOT WESTERFLIER,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,ACEVEDO,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,AMUNATEGUI,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,BOUCHON,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,FUENZALIDA,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,GARCIAHUIDOBRO,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,GARDEWEG,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,GUTIERREZ,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,HERNANDEZ,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,LACAMARA,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,MENDEZ,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,MONTT,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,OSSA,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,PHILIPPI,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,PUENTES,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,ROMERO,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,URRUTIA,1
COMPAÑIA CHILENA DE FOSFOROS S.A.,VALENZUELA,1
COMPAÑIA DE INVERSIONES LA ESPAÑOLA S.A.,AGUIRRE,1
COMPAÑIA DE INVERSIONES LA ESPAÑOLA S.A.,DOMINGUEZ,4
COMPAÑIA DE INVERSIONES LA ESPAÑOLA S.A.,GARCIA,7
COMPAÑIA ELECTRICA DEL LITORAL S.A.,BAEZA,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,BRAVO,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,BUSTOS,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,CERDA,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,COX,2
COMPAÑIA ELECTRICA DEL LITORAL S.A.,GARCIA,3
COMPAÑIA ELECTRICA DEL LITORAL S.A.,MARTINEZ,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,MORALES,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,MUNOZ,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,PEREIRA,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,REYES,2
COMPAÑIA ELECTRICA DEL LITORAL S.A.,RIVERA,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,RODRIGUEZ,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,ROJAS,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,SEPULVEDA,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,SOTO,1
COMPAÑIA ELECTRICA DEL LITORAL S.A.,TAPIA,2
COMPAÑIA ELECTRICA DEL LITORAL S.A.,VERGARA,2
COMPAÑIA ELECTRICA DEL LITORAL S.A.,VIAL,2
COMPAÑIA ELECTRO METALURGICA S.A.,ALVAREZ,1
COMPAÑIA ELECTRO METALURGICA S.A.,AVENDANO,1
COMPAÑIA ELECTRO METALURGICA S.A.,CACERES,1
COMPAÑIA ELECTRO METALURGICA S.A.,CLARO,1
COMPAÑIA ELECTRO METALURGICA S.A.,CONTRERAS,1
COMPAÑIA ELECTRO METALURGICA S.A.,DOMINGUEZ,1
COMPAÑIA ELECTRO METALURGICA S.A.,ELGUETA,1
COMPAÑIA ELECTRO METALURGICA S.A.,FIGUEROA,2
COMPAÑIA ELECTRO METALURGICA S.A.,GARCIA,2
COMPAÑIA ELECTRO METALURGICA S.A.,GONZALEZ,1
COMPAÑIA ELECTRO METALURGICA S.A.,GUZMAN,1
COMPAÑIA ELECTRO METALURGICA S.A.,MENDEZ,1
COMPAÑIA ELECTRO METALURGICA S.A.,OPAZO,1
COMPAÑIA ELECTRO METALURGICA S.A.,SAAVEDRA,1
COMPAÑIA ELECTRO METALURGICA S.A.,SANCHEZ,1
COMPAÑIA ELECTRO METALURGICA S.A.,SWETT,2
COMPAÑIA ELECTRO METALURGICA S.A.,VALDES,1
COMPAÑIA ELECTRO METALURGICA S.A.,YAVAR,1
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,ALVAREZ,1
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,FERNANDEZ,1
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,GARCIA,2
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,GIL,1
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,MARTINEZ,1
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,MONTT,1
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,MORANDE,1
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,SANCHEZ,2
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,SOTO,1
COMPAÑIA GENERAL DE ELECTRICIDAD S.A.,VALENZUELA,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,ACHONDO,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,CAREY,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,CLARO,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,CORREA,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,CRUZAT,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,DONOSO,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,ECHEVERRIA,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,GAZITUA,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,GREZ,2
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,IBANEZ,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,LARRAIN,5
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,LOPEZ,2
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,MATTE,4
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,MUNITA,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,MUNOZ,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,PEREZ,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,PHILLIPS,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,SANCHEZ,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,SOTOMAYOR,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,TAGLE,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,UGARTE,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,VALDES,1
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,VIAL,3
COMPAÑIA INDUSTRIAL EL VOLCAN S.A.,ZANARTU,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",BEZANILLA,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",CERDA,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",COVARRUBIAS,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",DIAZ,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",DOMINGUEZ,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",DONOSO,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",EYZAGUIRRE,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",GUERRERO,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",JOHNSTON,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",LOPEZ,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",MORENO,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",RODRIGUEZ,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",VIAL,1
"COMPAÑIA NACIONAL DE TELEFONOS, TELEFONICA DEL SUR S.A.",WILSON,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,ALVAREZ,2
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,AMUNATEGUI,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,AVENDANO,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,BARROS,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,BUC,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,BUCHI,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,CAMUS,2
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,CLARO,2
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,CORBO,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,CRAIG,2
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,CRUZAT,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,DOMINGUEZ,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,FERNANDEZ,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,GARCIA,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,GUTIERREZ,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,GUZMAN,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,IRARRAZAVAL,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,LIOI,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,LUKSIC,2
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,MACKENNA,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,MARIN,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,PEREZ,2
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,SANCHEZ,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,SANDOVAL,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,SCHIESS,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,TOLEDO,1
COMPAÑIA SUD AMERICANA DE VAPORES S.A.,VALDES,2
COMPAÑIAS CIC S.A.,CLARO,2
COMPAÑIAS CIC S.A.,CRUZAT,1
COMPAÑIAS CIC S.A.,ECHEVERRIA,1
COMPAÑIAS CIC S.A.,FERRER,1
COMPAÑIAS CIC S.A.,GIL,1
COMPAÑIAS CIC S.A.,LARRAIN,1
COMPAÑIAS CIC S.A.,PARODI,1
COMPAÑIAS CIC S.A.,TRONCOSO,1
COMPAÑIAS CIC S.A.,VIAL,3
CONSORCIO CORREDORES DE BOLSA S.A.,ARAYA,1
CONSORCIO CORREDORES DE BOLSA S.A.,CORREA,1
CONSORCIO CORREDORES DE BOLSA S.A.,DIAZ,1
CONSORCIO CORREDORES DE BOLSA S.A.,LARRONDE,1
CONSORCIO CORREDORES DE BOLSA S.A.,MENDEZ,1
CONSORCIO CORREDORES DE BOLSA S.A.,MOLINA,1
CONSORCIO CORREDORES DE BOLSA S.A.,MONTES,1
CONSORCIO CORREDORES DE BOLSA S.A.,PALMA,1
CONSORCIO CORREDORES DE BOLSA S.A.,SAIEH,1
CONSORCIO CORREDORES DE BOLSA S.A.,SEPULVEDA,1
CONSORCIO CORREDORES DE BOLSA S.A.,SWETT,1
CONSORCIO CORREDORES DE BOLSA S.A.,TAGLE,1
CONSORCIO FINANCIERO S.A.,BILBAO,2
CONSORCIO FINANCIERO S.A.,BUC,2
CONSORCIO FINANCIERO S.A.,BUCHI,2
CONSORCIO FINANCIERO S.A.,DEL RIO,1
CONSORCIO FINANCIERO S.A.,FERNANDEZ,2
CONSORCIO FINANCIERO S.A.,GARCES,1
CONSORCIO FINANCIERO S.A.,HORMAECHE,1
CONSORCIO FINANCIERO S.A.,HURTADO,2
CONSORCIO FINANCIERO S.A.,INIGUEZ,1
CONSORCIO FINANCIERO S.A.,LEON,1
CONSORCIO FINANCIERO S.A.,MACAULIFFE,2
CONSORCIO FINANCIERO S.A.,MONTT,1
CONSORCIO FINANCIERO S.A.,SILVA,1
CONSORCIO FINANCIERO S.A.,VICUNA,2
CONSORCIO FINANCIERO S.A.,ZUNIGA,1
CONTEMPORA CORREDORES DE BOLSA DE PRODUCTOS S.A.,DOMINGUEZ,1
CONTEMPORA CORREDORES DE BOLSA DE PRODUCTOS S.A.,GONZALEZ,1
CONTEMPORA CORREDORES DE BOLSA DE PRODUCTOS S.A.,MENDEZ,1
CONTEMPORA CORREDORES DE BOLSA DE PRODUCTOS S.A.,SILVA,5
"CORPORACION GEO, S.A.B. DE C.V.",DIAZ,1
"CORPORACION GEO, S.A.B. DE C.V.",GIL,1
"CORPORACION GEO, S.A.B. DE C.V.",GOMEZ,1
"CORPORACION GEO, S.A.B. DE C.V.",LOPEZ,1
"CORPORACION GEO, S.A.B. DE C.V.",MARTINEZ,1
"CORPORACION GEO, S.A.B. DE C.V.",MOLINA,1
"CORPORACION GEO, S.A.B. DE C.V.",PEREZ,1
"CORPORACION GEO, S.A.B. DE C.V.",ROJAS,1
"CORPORACION GEO, S.A.B. DE C.V.",SAAVEDRA,1
CORPORACION NACIONAL DEL COBRE DE CHILE,AGUIRRE,1
CORPORACION NACIONAL DEL COBRE DE CHILE,ARAVENA,1
CORPORACION NACIONAL DEL COBRE DE CHILE,BENAVIDES,1
CORPORACION NACIONAL DEL COBRE DE CHILE,BUC,1
CORPORACION NACIONAL DEL COBRE DE CHILE,BUCHI,1
CORPORACION NACIONAL DEL COBRE DE CHILE,BULNES,1
CORPORACION NACIONAL DEL COBRE DE CHILE,CABELLO,1
CORPORACION NACIONAL DEL COBRE DE CHILE,CASTILLO,1
CORPORACION NACIONAL DEL COBRE DE CHILE,CERDA,1
CORPORACION NACIONAL DEL COBRE DE CHILE,CONCHA,1
CORPORACION NACIONAL DEL COBRE DE CHILE,CONTRERAS,1
CORPORACION NACIONAL DEL COBRE DE CHILE,DOMINGUEZ,1
CORPORACION NACIONAL DEL COBRE DE CHILE,ERRAZURIZ,1
CORPORACION NACIONAL DEL COBRE DE CHILE,ESPINOZA,1
CORPORACION NACIONAL DEL COBRE DE CHILE,GONZALEZ,1
CORPORACION NACIONAL DEL COBRE DE CHILE,GUTIERREZ,1
CORPORACION NACIONAL DEL COBRE DE CHILE,JARAMILLO,1
CORPORACION NACIONAL DEL COBRE DE CHILE,JOFRE,1
CORPORACION NACIONAL DEL COBRE DE CHILE,MIRANDA,1
CORPORACION NACIONAL DEL COBRE DE CHILE,MORALES,1
CORPORACION NACIONAL DEL COBRE DE CHILE,MORENO,1
CORPORACION NACIONAL DEL COBRE DE CHILE,OSSA,1
CORPORACION NACIONAL DEL COBRE DE CHILE,PALMA,1
CORPORACION NACIONAL DEL COBRE DE CHILE,ROJAS,1
CORPORACION NACIONAL DEL COBRE DE CHILE,TAGLE,1
CORPORACION NACIONAL DEL COBRE DE CHILE,TAMPIER,1
CORPORACION NACIONAL DEL COBRE DE CHILE,TOMIC,1
CORPORACION NACIONAL DEL COBRE DE CHILE,TORRES,1
CORPORACION NACIONAL DEL COBRE DE CHILE,VALENZUELA,1
CORPORACION UNIVERSIDAD DE CONCEPCION,ACUNA,1
CORPORACION UNIVERSIDAD DE CONCEPCION,ARAYA,1
CORPORACION UNIVERSIDAD DE CONCEPCION,CAMPOS,1
CORPORACION UNIVERSIDAD DE CONCEPCION,CASTRO,1
CORPORACION UNIVERSIDAD DE CONCEPCION,CORREA,1
CORPORACION UNIVERSIDAD DE CONCEPCION,ESPINOZA,1
CORPORACION UNIVERSIDAD DE CONCEPCION,GARCIA,1
CORPORACION UNIVERSIDAD DE CONCEPCION,GONZALEZ,1
CORPORACION UNIVERSIDAD DE CONCEPCION,IZQUIERDO,1
CORPORACION UNIVERSIDAD DE CONCEPCION,JOFRE,1
CORPORACION UNIVERSIDAD DE CONCEPCION,LARRAIN,1
CORPORACION UNIVERSIDAD DE CONCEPCION,MERINO,1
CORPORACION UNIVERSIDAD DE CONCEPCION,MUNOZ,1
CORPORACION UNIVERSIDAD DE CONCEPCION,ORTIZ,2
CORPORACION UNIVERSIDAD DE CONCEPCION,SAAVEDRA,2
CORPORACION UNIVERSIDAD DE CONCEPCION,SANDOVAL,1
CORPORACION UNIVERSIDAD DE CONCEPCION,VERA,1
CORREDORES DE BOLSA SURA S.A.,ALONSO,1
CORREDORES DE BOLSA SURA S.A.,CAMPOS,2
CORREDORES DE BOLSA SURA S.A.,CONTRERAS,1
CORREDORES DE BOLSA SURA S.A.,JARA,1
CORREDORES DE BOLSA SURA S.A.,PALMA,1
CORREDORES DE BOLSA SURA S.A.,PEREIRA,1
CORREDORES DE BOLSA SURA S.A.,RAMIREZ,1
CORREDORES DE BOLSA SURA S.A.,REY,1
CORREDORES DE BOLSA SURA S.A.,RIVERA,1
CORREDORES DE BOLSA SURA S.A.,ROJAS,1
CORREDORES DE BOLSA SURA S.A.,ROSSI,1
CORREDORES DE BOLSA SURA S.A.,SEPULVEDA,1
CORREDORES DE BOLSA SURA S.A.,VALENCIA,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,ACUNA,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,ALVAREZ,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,AVENDANO,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,BRAUN,2
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,BUSTAMANTE,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,EDWARDS,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,GOMEZ,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,INOSTROZA,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,LETELIER,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,LLONA,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,MACKENNA,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,MONTES,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,ORELLANA,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,PEREZ,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,PINTO,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,QUIROZ,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,SALAMANCA,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,TAGLE,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,URETA,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,VIAL,1
CREDICORP CAPITAL ASSET MANAGEMENT S.A. ADMINISTRADORA GENERAL DE FONDOS,YAZIGI,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,ACUNA,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,ARELLANO,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,ASTABURUAGA,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,CASTILLO,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,FLORES,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,GARCIA,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,GARRIDO,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,MENA,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,MOYA,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,NAVARRETE,2
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,OLIVARES,2
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,OSSA,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,PEREZ,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,ROJAS,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,RUIZTAGLE,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,SALAS,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,SANTOS,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,TORRES,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,VALDERRAMA,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,VALDES,1
CREDICORP CAPITAL S.A. CORREDORES DE BOLSA,VALDIVIESO,1
CREDIT SUISSE AGENCIA DE VALORES (CHILE) LIMITADA,BRAUN,1
CREDIT SUISSE AGENCIA DE VALORES (CHILE) LIMITADA,CORREA,1
CREDIT SUISSE AGENCIA DE VALORES (CHILE) LIMITADA,RODRIGUEZ,1
CRISTALERIAS DE CHILE S.A.,ALVAREZ,1
CRISTALERIAS DE CHILE S.A.,AVENDANO,1
CRISTALERIAS DE CHILE S.A.,BAMBACH,1
CRISTALERIAS DE CHILE S.A.,BARROS,1
CRISTALERIAS DE CHILE S.A.,BOUCHON,1
CRISTALERIAS DE CHILE S.A.,CLARO,1
CRISTALERIAS DE CHILE S.A.,CONCHA,1
CRISTALERIAS DE CHILE S.A.,DELANO,1
CRISTALERIAS DE CHILE S.A.,DOMINGUEZ,1
CRISTALERIAS DE CHILE S.A.,ELGUETA,1
CRISTALERIAS DE CHILE S.A.,ERRAZURIZ,1
CRISTALERIAS DE CHILE S.A.,FIGUEROA,2
CRISTALERIAS DE CHILE S.A.,FONTAINE,1
CRISTALERIAS DE CHILE S.A.,GARCIA,2
CRISTALERIAS DE CHILE S.A.,GUZMAN,1
CRISTALERIAS DE CHILE S.A.,LEON,1
CRISTALERIAS DE CHILE S.A.,OLIVOS,1
CRISTALERIAS DE CHILE S.A.,OPAZO,1
CRISTALERIAS DE CHILE S.A.,SAAVEDRA,1
CRISTALERIAS DE CHILE S.A.,SANCHEZ,2
CRISTALERIAS DE CHILE S.A.,SILVA,1
CRISTALERIAS DE CHILE S.A.,SWETT,2
CRISTALERIAS DE CHILE S.A.,TOMIC,1
CRISTALERIAS DE CHILE S.A.,URETA,1
CRISTALERIAS DE CHILE S.A.,VALDES,1
CRISTALERIAS DE CHILE S.A.,YAVAR,1
CRUZADOS S.A.D.P.,ACHONDO,1
CRUZADOS S.A.D.P.,AGUERO,1
CRUZADOS S.A.D.P.,ALCAINO,1
CRUZADOS S.A.D.P.,ALLENDE,1
CRUZADOS S.A.D.P.,CHADWICK,1
CRUZADOS S.A.D.P.,CORREA,1
